agent_slug,tool_name,risk_class,decision,policy_version
genesis-workflow-automator,domain_generate_candidates,read_only,ALLOW,1.0.0
genesis-workflow-automator,domain_get_cost_summary,read_only,ALLOW,1.0.0
genesis-workflow-automator,file_write,filesystem_write,ALLOW,1.0.0
genesis-workflow-automator,finance_generate_finance_report,read_only,ALLOW,1.0.0
genesis-workflow-automator,finance_get_alerts,read_only,ALLOW,1.0.0
genesis-workflow-automator,finance_get_audit_log,read_only,ALLOW,1.0.0
genesis-workflow-automator,finance_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-workflow-automator,finance_import_x402_transactions,payment,DENY,1.0.0
genesis-workflow-automator,finance_sync_bank_fees,payment,DENY,1.0.0
genesis-workflow-automator,genesis_call,subagent,DENY,1.0.0
genesis-workflow-automator,github_tool,deployment,DENY,1.0.0
genesis-workflow-automator,hr_bamboohr_query,network,ALLOW,1.0.0
genesis-workflow-automator,hr_greenhouse_query,network,ALLOW,1.0.0
genesis-workflow-automator,hr_lever_query,network,ALLOW,1.0.0
genesis-workflow-automator,hr_template_generate,filesystem_write,ALLOW,1.0.0
genesis-workflow-automator,pricing_deploy_pricing_update,payment,DENY,1.0.0
genesis-workflow-automator,pricing_get_alerts,read_only,ALLOW,1.0.0
genesis-workflow-automator,pricing_get_audit_log,read_only,ALLOW,1.0.0
genesis-workflow-automator,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
genesis-workflow-automator,pricing_run_elasticity_experiment,payment,DENY,1.0.0
genesis-workflow-automator,run_code,shell,DENY,1.0.0
genesis-workflow-automator,screenshot_url,network,ALLOW,1.0.0
genesis-workflow-automator,send_email,network,DENY,1.0.0
genesis-workflow-automator,vision_analyze,network,ALLOW,1.0.0
genesis-workflow-automator,vision_compare,network,ALLOW,1.0.0
genesis-workflow-automator,vision_ocr,network,ALLOW,1.0.0
genesis-workflow-automator,web_fetch,network,ALLOW,1.0.0
genesis-workflow-automator,web_search,network,ALLOW,1.0.0
genesis-workflow-automator,workflow_make_export,filesystem_write,ALLOW,1.0.0
genesis-workflow-automator,workflow_n8n_export,filesystem_write,ALLOW,1.0.0
genesis-workflow-automator,workflow_webhook_trigger,network,ALLOW,1.0.0
genesis-workflow-automator,workflow_zapier_export,filesystem_write,ALLOW,1.0.0
genesis-workflow-automator,workspace_shell,shell,DENY,1.0.0
unknown-slug-xyz,billing_deploy_plan_change,payment,DENY,1.0.0
unknown-slug-xyz,billing_generate_revops_report,read_only,ALLOW,1.0.0
unknown-slug-xyz,billing_get_alerts,read_only,ALLOW,1.0.0
unknown-slug-xyz,billing_get_audit_log,read_only,ALLOW,1.0.0
unknown-slug-xyz,billing_get_budget_metrics,read_only,ALLOW,1.0.0
unknown-slug-xyz,billing_import_ar_ledger,payment,DENY,1.0.0
unknown-slug-xyz,code_format,read_only,ALLOW,1.0.0
unknown-slug-xyz,commerce_configure_tax_engine,payment,DENY,1.0.0
unknown-slug-xyz,commerce_get_alerts,read_only,ALLOW,1.0.0
unknown-slug-xyz,commerce_get_audit_log,read_only,ALLOW,1.0.0
unknown-slug-xyz,commerce_get_budget_metrics,read_only,ALLOW,1.0.0
unknown-slug-xyz,conduit,browser,DENY,1.0.0
unknown-slug-xyz,data_bigquery_query,read_only,ALLOW,1.0.0
unknown-slug-xyz,data_dbt_compile,filesystem_write,DENY,1.0.0
unknown-slug-xyz,data_get_editor_context,read_only,ALLOW,1.0.0
unknown-slug-xyz,data_get_gcp_connection,read_only,ALLOW,1.0.0
unknown-slug-xyz,data_list_resource_templates,read_only,ALLOW,1.0.0
unknown-slug-xyz,data_pipeline_design,filesystem_write,DENY,1.0.0
unknown-slug-xyz,data_quality_check,read_only,ALLOW,1.0.0
unknown-slug-xyz,data_read_resource,read_only,ALLOW,1.0.0
unknown-slug-xyz,data_s3_signed_url,payment,DENY,1.0.0
unknown-slug-xyz,domain_check_availability,read_only,ALLOW,1.0.0
unknown-slug-xyz,domain_configure_dns,deployment,DENY,1.0.0
unknown-slug-xyz,domain_generate_candidates,read_only,ALLOW,1.0.0
unknown-slug-xyz,domain_get_cost_summary,read_only,ALLOW,1.0.0
unknown-slug-xyz,file_write,filesystem_write,DENY,1.0.0
unknown-slug-xyz,finance_generate_finance_report,read_only,ALLOW,1.0.0
unknown-slug-xyz,finance_get_alerts,read_only,ALLOW,1.0.0
unknown-slug-xyz,finance_get_audit_log,read_only,ALLOW,1.0.0
unknown-slug-xyz,finance_get_budget_metrics,read_only,ALLOW,1.0.0
unknown-slug-xyz,finance_import_x402_transactions,payment,DENY,1.0.0
unknown-slug-xyz,finance_sync_bank_fees,payment,DENY,1.0.0
unknown-slug-xyz,genesis_call,subagent,DENY,1.0.0
unknown-slug-xyz,github_tool,deployment,DENY,1.0.0
unknown-slug-xyz,hr_bamboohr_query,network,DENY,1.0.0
unknown-slug-xyz,hr_greenhouse_query,network,DENY,1.0.0
unknown-slug-xyz,hr_lever_query,network,DENY,1.0.0
unknown-slug-xyz,hr_template_generate,filesystem_write,DENY,1.0.0
unknown-slug-xyz,pricing_deploy_pricing_update,payment,DENY,1.0.0
unknown-slug-xyz,pricing_get_alerts,read_only,ALLOW,1.0.0
unknown-slug-xyz,pricing_get_audit_log,read_only,ALLOW,1.0.0
unknown-slug-xyz,pricing_get_budget_metrics,read_only,ALLOW,1.0.0
unknown-slug-xyz,pricing_run_elasticity_experiment,payment,DENY,1.0.0
unknown-slug-xyz,run_code,shell,DENY,1.0.0
unknown-slug-xyz,screenshot_url,network,DENY,1.0.0
unknown-slug-xyz,send_email,network,DENY,1.0.0
unknown-slug-xyz,vision_analyze,network,DENY,1.0.0
unknown-slug-xyz,vision_compare,network,DENY,1.0.0
unknown-slug-xyz,vision_ocr,network,DENY,1.0.0
unknown-slug-xyz,web_fetch,network,DENY,1.0.0
unknown-slug-xyz,web_search,network,DENY,1.0.0
unknown-slug-xyz,workflow_make_export,filesystem_write,DENY,1.0.0
unknown-slug-xyz,workflow_n8n_export,filesystem_write,DENY,1.0.0
unknown-slug-xyz,workflow_webhook_trigger,network,DENY,1.0.0
unknown-slug-xyz,workflow_zapier_export,filesystem_write,DENY,1.0.0
unknown-slug-xyz,workspace_shell,shell,DENY,1.0.0
